author,content
AndrzejDuda,"2/2 Głupi ten premier Grecji, czy niekompetentny jakoś? Przecież wystarczy powiedzieć w TV i kryzysu nie ma. Dziwny człowiek."
AndrzejDuda,"1/2 W Rz piszą, że w Grecji jeszcze dwie dekady kryzysu. Uff, jak to dobrze, że w Polsce p. Tusk kazał się kryzysowi skończyć."
AndrzejDuda,Biegły wycenił zegarek min. Nowaka na 10 tyś. Obowiązek wpisania do oświadczenia dotyczy przedmiotów powyżej 10 tyś. Umorzenie. No comment.
AndrzejDuda,A może p. Nałęcz ujawni jak częstym gościem w Pałacu i Belwederze jest gen. Dukaczewski?
AndrzejDuda,Rozpoczęło się posiedzenie Komisji Odpowiedzialności Konstytucyjnej. Min. Z. Ziobro jest obecny.
AndrzejDuda,"Po tym co dziś powiedział p. Tusk w @tvp_info, myślę że niedługo zażąda by zamknięto go w opancerzonej celi. ;)"
AndrzejDuda,"P. Tusk oskarża PiS o popieranie ""nazistów"" i pewnie dlatego na Wsterplatte ani raz nie wypowiedział słowa ""Niemcy"", czy ""niemiecki""."
AndrzejDuda,"Krynica Forum: Za chwilę panel o liderach samorządowych - ""Politycy czy technokraci?"" Poprowadzi J.M. Rokita. http://t.co/4wrplZF3AH"
AndrzejDuda,"""Dziady"" też odpadają, bo przecież są rusofobiczne i tytuł nie kojarzy się z nowoczesnością i sukcesem. ""Powrót taty"" to już w ogóle odpada."
AndrzejDuda,"Dębica - Festiwal Konfitur i Nalewek -występuje Pani Poseł z PO: ""Jestem stąd i te nalewki mam we krwi."" ;)))"
AndrzejDuda,Europoseł PO zawiesił swoje członkostwo  w partii. http://t.co/xbKD0463Cg
AndrzejDuda,Mielec: Zaraz rozpocznie się wyjazdowe posiedzenie Klubu Parlamentarnego Prawa i Sprawiedliwości na Podkarpaciu. http://t.co/cz3wPrraYn
AndrzejDuda,P. Tusk straszy przedterminowymi wyborami. Swoich posłów. http://t.co/gC3sEfDiLO
AndrzejDuda,Trwa kampania wyborcza do Senatu na Podkarpaciu. Promujemy naszego kandydata Zdzisława Pupę. http://t.co/NEc97uZ8Ch
AndrzejDuda,Pendolino by @michalrachon ;) http://t.co/xNhu7iXHs4
AndrzejDuda,"2/2 Bogaci przestępcy mogą spać spokojniej. Po tych zmianach, przy tak działającej prokuraturze, adwokaci zawsze ich wybronią. Tylko kasa."
AndrzejDuda,1/2 Sejm: Koalicja PO-PSL na siłę przeforsowała dziś fatalne zmiany w procesie karnym.
AndrzejDuda,Sejm: Trwa debata na projektem nowej ustawy o Trybunale Konstytucyjnym.
AndrzejDuda,"Sejm: B. Szydło: ""Polityka finansowa rządu PO to od początku polityka &gt;&gt;jakoś to będzie&lt;&lt;, a przecież dziś już każdy widzi, że nie jest."""
AndrzejDuda,"""Została mu tylko szajba"" - Polityka miłości? Wierny p. Tuskowi aktyw PO ""jak jedna pięść"" wali po głowie Gowina. http://t.co/KpTfjetoXs"
AndrzejDuda,"Po odejściu posła Godsona koalicja PO-PSL ma 233 głosy. Co dalej, kto następny?"
AndrzejDuda,"Właśnie otrzymałem wiadomość, że krakowski dziennikarz Marcin Mamoń został dziś rano zatrzymany w Egipcie. @sikorskiradek"
AndrzejDuda,"2/2 Bo jeśli takie podejrzenia Pan ma, to jako były MS powinien Pan podjąć właściwe działania prawne. @Jaroslaw_Gowin"
AndrzejDuda,"1/2 Panie Ministrze, jak to w końcu jest - ma Pan uzasadnione podejrzenie, że były ""cuda nad urną"", czy nie?!? @Jaroslaw_Gowin"
AndrzejDuda,"Z klasyki: ""(...) pamięć masz najkrótszą jaką znam."" “@zyziza: PO nawołuje i zachęca do udziału w referendum!!! http://t.co/47aFmu0M6J”"
AndrzejDuda,"Kraków: Małopolski Fedtiwal Smaków na Pl. Wolnica. Dziś i jutro. Warto, bo nasze regionalne smaki są super! :-) http://t.co/h9KSpwYpNZ"
AndrzejDuda,Kraków pozywa rząd PO o pieniądze za wykonane zadania zlecone. Co na to rządzący w Radzie Miasta politycy PO? Może jakiś dziennikarz zapyta?
AndrzejDuda,Kraków: W dyskusji z Prez. J. Majchrowskim przed kamerami TV Republika o niszczeniu samorządów przez PO. http://t.co/q9SeUGTEAo
AndrzejDuda,"Za chwilę w Republice będę dyskutował z Prez. Jackiem Majchrowskim na temat Krakowa, jego sytuacji w okresie rządów Tuska i przyszłości."
AndrzejDuda,"Spokojnie. A na co liczyliście? Jakieś złudzenia? Niesiołowski, Palikot i im podobni ludzie PO to cyniczni bandyci polskiej polityki. Tyle."
AndrzejDuda,Banderia konna górali na uroczystościach 50 rocznicy koronacji Matki Boskiej Ludźmierskiej. http://t.co/qMWvyRQtwN
AndrzejDuda,"Ludźmierz: Opera góralska: ""Z tych tatrzańskich turni najblizy do nieba, tu się razym pomodlimy bo tak tseba."" http://t.co/bz8dhKB5Eg"
AndrzejDuda,"Ludźmierz: Opera góralska ""Jan Paweł II na Podhalu"". http://t.co/LP9Tg6FEh0"
AndrzejDuda,antykomar.pl #SłowaNaOpak ;)
AndrzejDuda,Kraków 18.50. Temperatura: 34 stopnie w cieniu.
AndrzejDuda,"TVN24: ""Czy Kraków podoła organizacji ŚDM w 2016 roku?"" Spoko, spoko damy radę!"
AndrzejDuda,W lipcu 2016 zapraszamy do Krakowa!!! #ŚDM2016
AndrzejDuda,Bije Dzwon Zygmunta ogłaszając radosną wiadomość dla Miasta i Polski. A w Krakowie dziś 38 stopni. Twarde chłopy z tych dzwonników. :-)
AndrzejDuda,Światowe Dni Młodzieży w 2016 roku odbędą się w Krakowie! - ogłosił Ojciec Święty Franciszek. :-)
AndrzejDuda,"Dialog telefoniczny:
- Co porabiasz?
- Jestem w Zakopanem z żoną i córką.
- Łazicie?
- Owszem.
- Po górach?
- Nie, po sklepach:/"
AndrzejDuda,"Metoda PO: Jak chronić się przed zarzutem naruszenia prawa i Trybunałem Stanu? Zlikwidować to prawo i ""róbta co chceta"" kosztem podatników:/"
AndrzejDuda,Sejm: PO nie zdołała odrzucić w I czytaniu projektu ustawy likwidującej bankowy tytuł egzekucyjny! :-)
AndrzejDuda,Sejm: Prawo i Sprawiedliwość chce likwidacji bankowego tytułu egzekucyjnego.
AndrzejDuda,"Kraków: PO odbiera pracę niepełnosprawnym. ""By żyło się lepiej"" :/ http://t.co/pV6UWtdfrT"
AndrzejDuda,"Sejm: Trwa debata nad projektem ustawy o izolowaniu niebezpiecznych przestępców-morderców, w tym pedofili, którzy wkrótce opuszczą więzienia"
AndrzejDuda,"Duński ekspert: ""To nie mogło być tak jak w raporcie Millera i MAK"" http://t.co/3ky15uWl6O"
AndrzejDuda,TK: Ustawodawca powinien uzupełnić przepisy dot. terminu do wniesienia skargi kasacyjnej do NSA przez pełnomocnika ustanowionego z urzędu.
AndrzejDuda,Dziś przed TK sprawa konstytucyjności terminu do wniesienia skargi kasacyjnej do NSA przez pełnomocnika ustan. z urzędu. Wyrok o 14.20
AndrzejDuda,Z tego co mówił JVR dziś w Sejmie wynika że w zakresie produkcji stali na koniec rządów PO prześcigniemy USA;) @St_Janecki
AndrzejDuda,"Sejm: PO chce zlikwidować samorząd urbanistów. Pytanie dlaczego, skoro jak rozumiem nie utrudnia dostępu do zawodu:/ http://t.co/yhT9IrUORY"
AndrzejDuda,"Procedura ""uboju rytualnego"" rozpoczęta? http://t.co/0v1eWpmDdC"
AndrzejDuda,"Mobilizacja w szeregach PO - ""Wszystkie ręce na bufet!!!"" ;) @ewa_radomska"
AndrzejDuda,"Krakowskie POtyczki: ""Konflikt, haracz i walki frakcyjne""  - czyli: byle się nachapać, póki czas.
 http://t.co/t66pY06sif"
AndrzejDuda,Sejm: Udało się wyrzucić z harmonogramu posiedzenia projekt ustawy Ruchu Palikota o uzgadnianiu płci. Jeden z tematów zastępczych znikł.
AndrzejDuda,"Rozpaczliwy apel T. Lisa: Zimna woda w kranie?!? To wmówcie sobie, że jest ciepła, bo jak nie to już się boję! ;) http://t.co/jBB2m0bN3J"
AndrzejDuda,"Rząd PO mruga okiem do oszustów podatkowych: spoko, spoko bez obaw - uczciwi zapłacą :/ http://t.co/vPZCK9YrBY"
AndrzejDuda,"Pomysł PO: Jak chronić się przed zarzutem naruszenia prawa? Zlikwidować to prawo. ""Idzie Grześ przez wieś..."" http://t.co/aYBPWQ1qfL"
AndrzejDuda,"Komunikat PO: ""Ten człowiek w życiu słowa prawdy nie powiedział."" ;))) http://t.co/qqduNfL9F1"
AndrzejDuda,"Wypowiedź posła Rasia dla TVN24 na temat budżetu można podsumować: ""Oszukiwaliśmy was co do budżetu bo gospodarka potrzebuje optymizmu"":/"
AndrzejDuda,Kraków: PO zagarnia posady w strategicznych spółkach miejskich i magistracie. To ma być obiecane odbiurokratyzowanie? http://t.co/15nzV9J6VI
AndrzejDuda,Rosną płoty wysoko jak naród wierzył głęboko. Ale przestał. http://t.co/vzSVaafCNW @marcin_kedryna
AndrzejDuda,“@doktorplama: W związku ze zwiększającym się deficytem rząd szykuje się do dokonania rozboju rytualnego.”
AndrzejDuda,"POważna ekipa bierze się za naszą kasę! TK otwarł p. Tuskowi drogę do skubania nas ""w trybie pilnym"" http://t.co/wzf6MbUMPM @marcin_kedryna"
AndrzejDuda,"TK: Podwyższenie składki rentowej dla pracodawców w rządowym trybie pilnym zgodne z Konstytucją:-( 
Dwóch Sędzów zgłosiło zdania odrębne."
AndrzejDuda,"Setki tysięcy pielgrzymów-słuchaczy Radia Maryja modli się dziś na Jasnej Górze, gdzie wysłuchali także pozdrowień Ojca Świętego Franciszka."
AndrzejDuda,"""1000 lat jednoczenia Europy"" - Wywiad z Ambasadorem Niemiec w Polsce. Hmm... http://t.co/aG92CtckPP @marcin_kedryna"
AndrzejDuda,"Wywiad z Ambasadorem Niemiec w Polsce. Hmm... ciekawy, a momentami nawet znamienny. http://t.co/aG92CtckPP @marcin_kedryna @KSzczerski"
AndrzejDuda,"Zakopane: Dziś o 18.00 przy kościele na Olczy otwarcie wystawy ""Prezydent Lech Kaczyński w służbie Rzeczypospolitej Polskiej"". Zapraszam!"
AndrzejDuda,Sejm: Nie da się zaakceptować i trudno zrozumieć dlaczego PO odrzuciła dziś także ustanowienie 11.07 Dniem Pamięci Męczeństwa Kresowian.
AndrzejDuda,Sejm: Ubój rytualny odrzucony w pierwszym czytaniu.
AndrzejDuda,Sejm: Zdaniem Sikorskiego i PO nazwanie rzezi na Wołyniu ludobójstwem utrudni wejście Ukrainy do UE. A kto je zablokuje? Niemcy?
AndrzejDuda,"PO niszczy przeciwników i krytyków z przekonaniem, że ""rozgrzany sędzia"" już czeka gotów służyć ich władzy. http://t.co/KK5JAoY2JO"
AndrzejDuda,"PO rozpoczęła operację zaszczucia Prezydenta Elbląga. Ujawniają nagrania prywatnych rozmów, a potem pozywają za ich treść. Wściekła zemsta."
AndrzejDuda,"Sąd chroni Kiszczaka przed odpowiedzialnością karną za masakrę w K. Wujek. Chory, to jest wymiar sprawiedliwości. http://t.co/dOADub9GVn"
AndrzejDuda,"Bagno ma tę właściwość, że po pewnym czasie wypływa na wierzch to, co wcześniej zostało wciągnięte: http://t.co/RYJ34JsQfj"
AndrzejDuda,"W głównym holu Sejmu stoi wystawa przeciw homofobii, w przyziemiu ustawiono wystawę upamiętniającą Ofiary Wołynia. Widać co ważne dla PO."
AndrzejDuda,Druk sejmowy nr 1524. PO przerabia Komisję ds deregulacji zawodów na Komisję ds ograniczania biurokracji. Czarna komedia i kpina.
AndrzejDuda,Rekord hipokryzji: PO najpierw zatrudniła armię swoich urzędników w tym 117 wiceministr. a teraz tworzy komisję ds ograniczania biurokracji.
AndrzejDuda,"Pierwszy, który odpowie za AmberGold to ten, który ujawnił aferę. To jest Polska pod rządami PO. http://t.co/nmtaFlEkPM"
AndrzejDuda,"X. Lemański dostał chyba info, że ma mówić o pedofilii i cały czas wracać do motywu księdza krzywdzącego dziecko. Powtarza to jak mantrę."
AndrzejDuda,"Sukces Tuska w kryzysie - armia nominatów PO największa w UE. ""By żyło się lepiej"". http://t.co/bXx6210rtd"
AndrzejDuda,x. Telemański #słowanaopak
AndrzejDuda,"Gratulacje dla nowego Prezydenta Elbląga! Nowe otwarcie, po latach POzorów, stało się faktem!!!"
AndrzejDuda,"Exodus: Niedługo z ""Rucha Palikota"" pozostanie już tylko (za)duch Urbana. http://t.co/iU27jjMLHV"
AndrzejDuda,"Gdańsk: Spotkanie z Autorami książki ""Lech Kaczyński. Biografia Polityczna"" pod red. prof. S. Cenckiewicza. http://t.co/37kaLxX4s0"
AndrzejDuda,Ostatnie akordy kampanii wyborczej w Elblągu. Konferencja prasowa na dworcu obnaża fałszywość obietnic Nowaka i PO. http://t.co/lZUpVQWiIY
AndrzejDuda,Kraków: Spotkanie z Radą Dzielnicy VI Bronowice w sprawie rozwoju terenów zielonych (Park Młynówki Królewskiej). http://t.co/7awaNK7aBY
AndrzejDuda,"To był kiedyś sukces p. Tuska i jego totumfackich a teraz twierdzą, że to porażka PLK. Partia Oszustów. http://t.co/BtVtZZVodE"
AndrzejDuda,"RMF: Kobieta na pytanie o pamiątkę z wakacji: ""Ja mam bardzo trwałą pamiątkę z ostatnich wakacji, bliźniaki mi się urodziły w kwietniu."" ;)"
AndrzejDuda,"Dziś wszyscy już wiedzą, że jak p. Tusk obiecuje, że coś zabierze to zabiera, a jak obiecuje, że coś da to obiecuje."
AndrzejDuda,"P. Tusk w Elblągu tylko na zamkniętych spotkaniach, kongres PO za stalowymi płotami i armią strażników. Kto ucieka przed ludźmi przegrywa."
AndrzejDuda,Wynik wyborów na Prezesa Prawa i Sprawiedliwości: 1131 głosów na Jarosława Kaczyńskiego na 1189 delegatów. http://t.co/k98K6zZ1SL
AndrzejDuda,"Serce Katowic - budynek ""Oko Miasta"": IV Kongres Prawa i Sprawiedliwości. http://t.co/4U5EKjsWYJ"
AndrzejDuda,"IV Kongres PiS na Śląsku: Prof. Pobierz: ""Wpływ człowieka na globalne ocieplenie to mit. Klimat ocieplał się także, gdy nie było przemysłu."""
AndrzejDuda,"IV Kongres PiS na Śląsku: Prof. Pobierz: ""Niektórzy politycy o globalnym ociepleniu mają wiedzę której nie mają naukowcy."" ;)"
AndrzejDuda,"IV Kongres PiS na Śląsku: Prof. Pobierz: ""Globalne ocieplenie to mit. Opłaty za emisję CO2 to podatek nałożony na kraje, które mają węgiel."""
AndrzejDuda,"IV Kongres PiS na Śląsku: Prof. Piątek: ""Uzdrowienie górnictwa leży w gospodarowaniu popytem."""
AndrzejDuda,"IV Kongres PiS na Śląsku: Prof. Piątek: """"Nierentowność"" polskich kopalń na Śląsku została nadana administracyjnie, a nie ekonomicznie."""
AndrzejDuda,"IV Kongres PiS na Śląsku: Prof. Piątek: ""Węgiel jest i pozostanie podstaw. surowcem energetyczn. Pytanie tylko czy węgiel polski ze Śląska?"""
AndrzejDuda,"IV Kongres PiS na Śląsku: Prof. Piątek: ""Potencjał gospodarczy Śląska ma charakter strategiczny i istotnie decyduje o suwerenności Polski."""
AndrzejDuda,"Kongres PiS: Prof. Barciak: ""Te szyby kopalniane, które tu widzimy to już tylko atrapy."""
AndrzejDuda,"Po 6 latach zmian w wydaniu PO już dziękujemy za dalsze! Słyszałem taki okrzyk: ""Zabierzcie Tuska! Oddajcie samolot!"" http://t.co/BOZLThw4Oa"
AndrzejDuda,Katowice: IV Kongres Prawa i Sprawiedliwości otwarty! :-) http://t.co/jiVWL67UEe
AndrzejDuda,"Prokurator Niesiołowski bez winy w sprawie Amber Gold. Czyli wszystko ""w POrządku"". Winnych brak."
AndrzejDuda,TK: ustawa ratyfikująca zmianę traktatu (TFUE) związaną z Europ. Mechn. Stabilności zgodna z Konstytucją. 5 sędziów złożyło zdania odrębne.
AndrzejDuda,Przed TK od 9.00 trwa rozprawa dot. konstytucyjności ustawy ratyfikującej zmianę traktatu (TFUE) związaną z Europ. Mechnizmem Stabilności.
AndrzejDuda,"S. Cenckiewicz: ""Przemysł pogardy został uruchomiony przeciw Lechowi i Jarosławowi Kaczyńskim po 89 roku bo nie byli uwikłani."""
AndrzejDuda,"Kraków: Spotkanie z Autorami książki ""Lech Kaczyński. Biografia Polityczna"" pod red. prof. S. Cenckiewicza. http://t.co/WkhBjF1Gev"
AndrzejDuda,A jakie wyniki do Rady Miasta w Elblągu?
AndrzejDuda,“@nradulska: Gessler się wkurzy jak przegra.” ;)
AndrzejDuda,Wojewoda Maz. mówi że tropiąc teraz Guziała nie szukał haków z polecenia POlit. tylko wykonywał swoje kompetencje. To co robił przez 3 lata?
AndrzejDuda,RMF: W otwartym dziś przez HGW tunelu pod Wisłostradą woda wybija studzienki:/
AndrzejDuda,Właśnie wracam z Elbląga. Napięcie wyborcze wyraźnie odczuwalne. Trzymam kciuki za naszego kandydata Jerzego Wilka. Wart jest zwycięstwa.
AndrzejDuda,"Sukienki kupowane z funduszy PO? Oj, to teraz do walki o fotel lidera PO włączą się także żony kandydatów, a i kandydatów może przybyć:)"
AndrzejDuda,"Marsz. Kopacz mówi, że D. Tusk jest nieobecny w Sejmie bo wziął urlop. Posłowie sprawdzili i twierdzą, że w sekretariacie brak wniosku."
AndrzejDuda,Jarosław Kaczyński: Trzeba uszczelnić system finansowania partii politycznych. http://t.co/Gd9nGY3dXr
AndrzejDuda,J. Buzek krytykuje pomysł D. Tuska o likwidacji finansowania partii i zgadza się ze zdaniem Jarosława Kaczyńskiego. http://t.co/Z7DxepGCCd
AndrzejDuda,Sejm: PO usunęła z porządku głosowań ubój rytualny z braku większości. Do następnego posiedzenia będą młotkowali swoich niepokornych posłów.
AndrzejDuda,"W Komisji Odpowiedzialności Konstytucyjnej w sprawie KRRiT klincz w sprawie wniosków dowodowych. PO nie zdołała ich odrzucić, był remis."
AndrzejDuda,Sowiecki namiestnik w dostatku i sądowej nietykalności dożywa 90 lat a jego ofiary często żyją w nędzy. Państwo prawa?http://t.co/IwruUDQaPF
AndrzejDuda,"To już nie lekceważenie, to bezczelna kpina z wartości jakie powinien chronić sąd. Ręce opadają pięści się zaciskają. http://t.co/9fAdxYzwx8"
AndrzejDuda,Sejm: Korzystny dla PO projekt stanowiska Sejmu do TK w sprawie ustawy śmieciowej przepadł w Komisji Ustawodawczej. Nie uzyskał większości:)
AndrzejDuda,Rząd PO i D. Tusk dołują najbardziej od 2007 roku. Mimo słodkiego bajerowania opinii publi. prędkość zjazdu wzrasta. http://t.co/FpKUjgywOq
AndrzejDuda,Złożyłem interpelację do Ministra Sprawiedliwości w sprawie organizacji i zakresu działania ROD-K #Bajkowscy http://t.co/762dkUHdQo
AndrzejDuda,Kraków: Wiec poparcia dla TV Trwam na Rynku Głównym. http://t.co/eCKO1vARuO
AndrzejDuda,Kraków: Ze Skałki na Rynek Główny ruszył marsz w obronie wolnych mediów i TV Trwam. http://t.co/PvxgJe2pCW
AndrzejDuda,"Cygara, wino, markowe ciuchy i gała. Cele statutowe PO. http://t.co/NeZBcpky8e"
AndrzejDuda,"P. Tusk nie wykonuje obowiązków bo ma kontuzję piłkarską. W zasadzie no comment, bo już nawet piłka nie słucha PDT. http://t.co/0qyWBHtDCr"
AndrzejDuda,"Ciekawe, co wymyśli obecne CBA, żeby wybrnąć ze sprawy min. Nowaka - zegarków, sponsorowanych imprez i CamMedia, o których tyle napisano."
AndrzejDuda,W Czechach służby aresztują podejrzanych o  korupcję współpracowników premiera. W Polsce p. Tusk w podobnej sytuacji zwolnił Szefa CBA:/
AndrzejDuda,"Sejm: Istnieje Zespół Parlamentarny ""Wolna Kuba"", czyli ""Cuba Libre"":)"
AndrzejDuda,Sejm: Sprzeciw Senatu wobec ustawy przywracającej zlikwidowane sądy został odrzucony przez Sejm. PO przegrała głosowanie.
AndrzejDuda,Sejm: Dziś kolejna batalia w sprawie likwidacji małych sądów. Senat chce odrzucenia ustawy przywracającej te sądy. Głosowanie w Sejmie o 20.
AndrzejDuda,"Czy będzie kolejny wyrok za ""pobicie ze skutkiem śmiertelnym"" i łagodny wyrok, a zabójca wyjdzie po 2 latach? http://t.co/R59ElUGckS"
AndrzejDuda,"Prawdziwe i jedyne dotrzymane słowa D. Tuska: ""By ludziom w Platformie żyło się lżej."" I tylko tym w Platformie. http://t.co/pCeW6GgDNP"
AndrzejDuda,Sejm: Trwa debata nad poprawkami Senatu do ustawy deregulacyjnej (ponad 170 poprawek)j. Wieczorem (20.00-23.00) będą głosowania.
AndrzejDuda,Sejm: dziś debata i głosowania nad poprawkami Senatu do ustawy deregulacyjnej (176 poprawki) i ustawy o ściganiu gwałtu z urzędu (2 popr.).
AndrzejDuda,"Kosztowny trud podjęły GW i TVN żeby nas zniechęcić do ochrony JK. Tyle miejsca w gazetce i cennego czasu antenowego. Fiu, fiu. Bogaci są."
AndrzejDuda,“@Arkadiusz21: superniania doradca to czemu nie wzieli fachowcow z Usterki do tlumaczenia niepowodzen w budowie infrastruktury”;)))
AndrzejDuda,Racławice gm. Jerzmanowice-Przeginia pod Krakowem: zarwana przez potok droga Racławice-Paczułtowice: http://t.co/Rn8dcOcJku
AndrzejDuda,"Racławice gm. Jerzmanowice-Przeginia pod Krakowem: potok ""przeszedł"" przez gospodarstwo, zerwał mostek: http://t.co/WYCRnY3L4p"
AndrzejDuda,"Racławice gm. Jerzmanowice-Przeginia pod Krakowiem: potok zalał domy, gospodarstwa, zerwał mostki i drogi. Rozpacz. http://t.co/3X7LT42iQ2"
AndrzejDuda,"Specjalne podziękowania dla Pani Mec. Barbary Sczanieckiej z Krakowa, która wspaniale walczyła w sprawie pp. Bajkowskich"
AndrzejDuda,"Dzieci pp Bajkowskich wracają do domu! Sędzia powiedziała, że podejmuje tę decyzję z głębokim przekonaniem o jej słuszności.@BartoszMarczuk"
AndrzejDuda,"Od 5 lat czekają na spotkanie z szefem partii, która jest ""obywatelska"". Ale tylko z nazwy. Kłamstwo z założenia. http://t.co/B3R5NWpI8R"
