author,content
krzysztofbosak,"Po Marszu Niepodległości wracałem przez Saską Kępę. Widząc ludzi z flagami w modnych kawiarniach zacząłem tłumaczyć znajomemu z Wielkopolski że to droga dzielnica i że teraz pewnie jej mieszkańcy cierpią męki, że zwykli Polacy wleźli na ich teren. @MichalSzczerba potwierdził to."
krzysztofbosak,"Gdy ja zaczynałem studia to jeszcze był taki klimat, że jeśli ktoś miał naszywkę z polską flagą to prawie na pewno był to narodowiec. Wówczas jakakolwiek symbolika patriotyczna, nie licząc elementów zabytkowych, była nieobecna w przestrzeni publicznej. Dużo się zmieniło!"
krzysztofbosak,Zero polskich flag na manifestacji lewicy
krzysztofbosak,Tak było 🙂
krzysztofbosak,"Prawidłowość jest prosta: im więcej wydarzeń organizują patrioci i konserwatyści tym bardziej frustruje się centrolewica i tym więcej wpadek zalicza, tym bardziej opada jej „tolerancyjna” maska, tym bardziej ośmiesza się w oczach społeczeństwa. Dlatego musimy być stale aktywni!"
krzysztofbosak,"Warto zwrócić uwagę jak uparcie media typu TVN nazywają Marsz Niepodległości „marszem narodowców” podczas gdy narodowcy stanowią na nim mniejszość.

Ciekawe, że Strajku Kobiet nie nazywali „marszem feministek” albo „protestem aborcjonistów”."
krzysztofbosak,"Podziękowania dla medyków, którzy dziś dbali o bezpieczeństwo wszystkich na Marszu Niepodległości! @StowMarszN https://t.co/tt3zM1MJV5"
krzysztofbosak,"Żeby nie umknęło to jeszcze raz przypomnę: ci sami co dziś oburzają się, że Marsz Niepodległości przeszedł swoją trasą jako uroczystość państwowa w 2018 r. i po nim wzywali by państwo używając tych samych instrumentów zabrało Marsz Niepodległości jego organizatorom. Taki fikołek!"
krzysztofbosak,"Warto zwrócić uwagę na to co ludzie niosą: 99% po prostu biało-czerwone flagi. Bo to jest przede wszystkim manifestacja patriotyczna i zawsze tak było, niezależnie od tego co kto mówi!"
krzysztofbosak,Węgrów przyjechało w sumie kilkudziesięciu
krzysztofbosak,"W tłumie spotkałem tę delegacje z Madrytu. Usłyszałem że przyjechali tylko zwykli działacze, a posłowie @vox_es odwołali przyjazd z powodu utrudnień @trzaskowski_. Politycy PO przynoszą nam wstyd przed Europą!"
krzysztofbosak,XD
krzysztofbosak,"Na Błoniach Stadionu Narodowego trwają przemówienia. Spokojna, radosna atmosfera. Uczestnicy z całej Polski zachwyceni. I jest progres organizacyjny: wreszcie są stoiska z ciepłym jedzeniem na sprzedaż! 🙂"
krzysztofbosak,"Mamy informacje z różnych stron kraju o celowo przeciąganych policyjnych kontrolach autokarów jadących na Marsz Niepodległości. Z opisów wynika jakby chodziło o to by część uczestników spóźniła się na rozpoczęcie, zaplanowane na godz. 13:00"
krzysztofbosak,"Za chwilę wraz z @JKowalski_posel skomentujemy #MarszNiepodległości w studiu @MediaNarodoweMN, zapraszam!"
krzysztofbosak,"Za chwilę weźmiemy udział w specjalnym świątecznym wydaniu Salonu Politycznego @RadiowaTrojka, zapraszam!"
krzysztofbosak,Gdybym był Ministrem Zdrowia i chciał podsycić wszystkie teorie spiskowe to w przeddzień Święta Niepodległości zrobiłbym sobie konsultacje z doktorem Faucim
krzysztofbosak,"Amerykańskiej elity przestaną hołubić polskie elity, jeśli te ostatnie przestaną odgrywać rolę prymusa i ideologicznej kserokopiarki. To było całkowicie do przewidzenia. Fakt, że dzieje się to tak późno wynika wyłącznie z tego, że jesteśmy dla nich na szarym końcu zainteresowań"
krzysztofbosak,"W przeddzień Święta Niepodległości przyjeżdzają Niemcy i żądają korytarza przez Polskę. Mówią, że wyciągnęli naukę z historii. 

No cóż, polemizowałbym."
krzysztofbosak,"Gdzie byli ci prawnicy w 2018 roku, gdy rząd z uroczystościami państwowymi, wsparty policją i żandarmerią, wjechał na naszą trasę Marszu Niepodległości? Gdzie byliście Wy, dziennikarze? Przypomnę: wzywaliście by państwo zabrało zabawki narodowcom. A teraz oburzanko? Śmieszne."
krzysztofbosak,"Tak o nas myśli znaczna część zachodnich elit. Nie zmienimy ich. Możemy tylko zmienić siebie: Nie robić z siebie ich finansowych zakładników. Uodpornić się na ich naciski i krytykę. Ignorować ich próby układania nam życia.

#NiepodległośćNieNaSprzedaż"
krzysztofbosak,"Owszem. I jedne i drugie. Warto uzupełnić wiedzę historyczną, jeśli chce się polemicznie zabierać głos w kontekście święta niepodległości"
krzysztofbosak,Przypomnijmy że osoby na zdjęciu próbowały zakłócić przemarsz legalnego zgromadzenia i sprowokować wobec siebie przemoc. Nie udało im się to. Zostały wyprowadzone poza zgromadzenie. Mimo to lewica próbuje budować wokół nich swoją legendę. To dowód ich bezradności i frustracji
krzysztofbosak,Zapraszam 😉
krzysztofbosak,Za chwilę porozmawiam o kryzysie na granicy i jutrzejszym Marszu Niepodległości na żywo na kanale @PCh24pl u redaktora @PaChmielewski
krzysztofbosak,Realistycznie: potrzebujemy marginalizacji obozu kosmopolitycznego
krzysztofbosak,"Jednocześnie bp Zadarko mówi, że taka polityka osiedlania i integracji migrantów może dotyczyć tylko bardzo nielicznych rodzin (np. 100-200).

Czy wobec tego sformułowanie „korytarz humanitarny” jest w ogóle uzasadnione? Przecież „korytarz” to przestrzeń w której stale trwa ruch."
krzysztofbosak,"Biskup Zadarko, mówiący dziś w @PolsatNewsPL o postulacie „korytarzy humanitarnych” nie odpowiada wprost na pytanie dokąd te korytarze mają prowadzić, ale za przykłady daje Włochy, Francję i Belgię, a jako warunek podeje „odpowiednie przygotowanie mentalne lokalnej społeczności”"
krzysztofbosak,Kawka w centrum jest możliwa. Ja na Marsz Niepodległości zawsze biorę kawkę na wynos 😉
krzysztofbosak,"„Jak się okazuje, w kuluarach pracownicy Caritasu przyznają, że była duża presja ""góry"" żeby COŚ zrobić.”

Jak tak dalej pójdzie to biskupi próbujący się podlizać papieżowi zniszczą wiarygodność tej popularnej dotychczas wśród katolików organizacji.

Wątek 
⬇️"
krzysztofbosak,"Swoją drogą, żeby watykański kardynał grał z szefem dyplomacji Putina ws. konfliktu inscenizowanego przez dyktatora zależnego od Putina?

Sądzę, że każdy normalny polski katolik, czy duchowny czy świecki, potępia takie nieroztropne zaangażowanie polityczne stolicy apostolskiej."
krzysztofbosak,"Efekt Franciszka…

Informacja, że polski Kościoła jest przeciw aktualnej polityce państwa polskiego ws. ochrony granic jest w mojej ocenie nieprawdziwa. 

A postulat żeby nie cofać nielegalnych migrantów („push back”) to pomysł lewicy i globalistów na de facto otwarcie granic."
krzysztofbosak,"Czy ktoś kto literalnie NIE CHCE w Polsce otrzymać statusu uchodźcy zasługuje na nazywanie go w Polsce „uchodźcą” i wezwania biskupów kierowane do Polaków by wspierać materialnie jego podróż do Niemiec? 

Pytanie do przemyślenia dla @Abp_Gadecki i @EpiskopatNews."
krzysztofbosak,Dziękuję @Adw_MarcinBury za zawrócenie uwagi na tę wypowiedź biskupa Kaszaka z Sosnowca. Trzeba go przekonać by wszedł na tt! https://t.co/Umd2RpwYCg
krzysztofbosak,Odstawiamy na właściwą stronę granicy rodziców z ich dziećmi. Gdyby dzieci były bez rodziców to jednak nie. Oddzielać dzieci od rodziców nie wolno. Robić z dzieci biletu wstępu do UE też nie wolno
krzysztofbosak,"Ewangeliczne wskazówki dotyczą stosunków międzyludzkich, a nie międzypaństwowych. Z Ewangelii wypływają także ograniczenia moralne dla władz państwowych (np. zakaz uciskania mniejszości narodowych), ale mylenie tych dwóch różnych płaszczyzn to gruby błąd"
krzysztofbosak,Również polecam 😉
krzysztofbosak,Przy okazji: liczyłbym na jakieś bardziej szczegółowe wskazówki co to znaczy „dostrzeganie człowieczeństwa” w kimś kogo zatrzymujemy w trakcie forsowania granicy. Nie strzelamy. Nie używamy żadnej wrednej chemii. Nie bijemy zatrzymanych. Kulturalnie odstawiamy ich. Co jeszcze?
krzysztofbosak,"To byłoby tak proste gdyby było tak sformułowane. Tymczasem we wczorajszym apelu @Abp_Gadecki mamy wezwanie do zbieranie kasy dla nich w sytuacji gdy oni płacą ciężką kasę dyktatorowi za logistykę, a niektórzy z nich atakują naszych w kurtkach za 4 tys. zł. To jest chore."
krzysztofbosak,"Jaka byłaby radość gdyby CHOĆ JEDEN biskup napisał dziś coś takiego w mediach społecznościowych! 

A może napisał, tylko nie zauważyłem?"
krzysztofbosak,Jeśli jest w Polsce jakiś biskup chętny by przemawiać z mocą i korzystać z danej mu władzy nauczania to powinien wziąć ks. Daniela do pisania przemówień
krzysztofbosak,Klip Konfederacji w sprawie wiadomej
krzysztofbosak,"Przyłączam się do pytania do @EpiskopatNews. Nie chcemy by polski Kościół dryfował w kierunku kosmopolityczno-lewicowo-progresywnym, jak na Zachodzie. Zróbcie coś by pokazać, że tak nie jest i nie będzie!"
krzysztofbosak,Trzymajcie się! 💪🏻🇵🇱
krzysztofbosak,Nie ulegniemy szantażowi. Moje przemówienie w imieniu @KONFEDERACJA_ w debacie o kryzysie migracyjnym https://t.co/AbQ5Xt8gs7
krzysztofbosak,O 13.00 porozmawiam na żywo z @Renata_Grochal w studiu @onetpl
krzysztofbosak,⬇️
krzysztofbosak,"Przed Tuskiem, któremu kibicuje większość zafascynowanych nim dziennikarzy mediów głównego nurtu, dziś poważny test: Czy zdołał już ogarnąć młodszych i bardziej pobudzonych posłów PO? Czy dziś przekaz propaństwowy zdefiniuje przekaz PO czy pajacowanie i histerie partyjnej lewicy?"
krzysztofbosak,"Sprawdzenie czy część partii politycznych poszła już po rozum do głowy to nie cyrk tylko proces cywilizowania polityki w Polsce. W demokracji to jednak istotne jaką postawę przyjmuje opozycja. Istotne nie dla PIS, ale dla Polaków"
krzysztofbosak,Za chwilę zaczynamy!
krzysztofbosak,Swoją drogą w apelu @Abp_Gadecki intrygujący jest wątek „wsparcia duchowego” dla migrantów Łukaszneki. Co możemy dla nich zrobić poza modlitwą? Może dać świadectwo przywiązania do swoich wartości broniąc granicy? Wówczas może zamiast gardzić Europą dostrzegą tu coś intrygującego.
krzysztofbosak,"Nie podoba mi się też angażowanie Kościoła do finansowania akcji osiedleńczej („Środki zbierane podczas tej kwesty zostaną przeznaczone (…) na proces długotrwałej integracji uchodźców, którzy zdecydują się pozostać w Polsce”) adresowanej do bliżej nieznanej grupy ludzi."
krzysztofbosak,"W apelu @Abp_Gadecki nie pada słowo o kontekście politycznym. O białoruskiej dyktaturze, o stojącymi za akcją służbami, o cynicznym graniu na emocjach społecznych. Sugestia że ten kontekst nie ma znaczenia dla oceny sytuacji jest fałszywa."
krzysztofbosak,"Przeczytałem apel @Abp_Gadecki. Nie przekonał mnie. Nawet się nie starał. Nie widzę analogii między przypowieścią o Samarytaninie a sytuacją na granicy. Jestem gotów wspierać misje, obozy uchodźców, pomoc głodującym, ale nie inwazję na granice Europy.
https://t.co/THTrLx2xrN"
krzysztofbosak,"Zabawne że w komentarzach prawie nikt poza @MSmolanska nie zwrócił uwagi, że wpis omyłkowo linkuje do jakiegoś apelu covidowego z 2020. To pokazuje ile osób czyta rzeczy, które komentuje"
krzysztofbosak,"Byłem w miejscu zamieszek czyli na przejściu w Röszke. Ale kiedy tam byłem było już spokojnie. Niemniej migracja cały czas trwała. Z @WTumanowicz towarzyszyliśmy patrolowi lokalnej straży. Media w Polsce mówiły tylko o Syryjczykach, a my byliśmy świadkami zatrzymania Afgańczyków"
krzysztofbosak,"W roku 2015 Węgrzy za obronę swojej granicy byli mocno krytykowani w UE. Warto przypomnieć jak to wyglądało. Byłem jednym z niewielu polskich polityków, który pojechał tam na granicę obserwować to co się działo. A @ToroczkaiLaszlo chyba jako pierwszy postulował budowę płotu. https://t.co/AIzGXUqyjB"
krzysztofbosak,W kontekście kryzysu migracyjnego polecam dwa profile: @visegrad24 dla kontekstu międzynarodowego i @TadeuszGiczan dla informacji z Białorusi
krzysztofbosak,Podziękowanie z Berlina
krzysztofbosak,Ciekawe propozycje. Trzeba grać na wielu fortepianach. Jest robota dla tych w polu i jest robota dla tych za biurkami
krzysztofbosak,"Na marginesie: 

Czy mamy działające w obcych językach, skomunikowane z mediami i liderami opinii oraz platformami społecznościowymi całodobowe centrum operacji informacyjnych, by narzucać swoją narrację medialną jeśli kryzys przerodzi się w konflikt w którym użyta zostanie broń?"
krzysztofbosak,"To nie jest rozsądny apel. Nie potrzebujemy na Podlasiu drugiego Donbasu. W takich sytuacjach zawsze trwa gra nerwów, a ten kto pierwszy odda strzały jest później na forum międzynarodowym pozycjonowany jako sprawca konfliktu."
krzysztofbosak,Warto podpatrywać rywali jak stosują socjotechnikę
krzysztofbosak,Kilka słów prawdy prosto w oczy poseł @AM_Zukowska
krzysztofbosak,Każdy kto nazywa „uchodźcami” nielegalnych migrantów próbujących we współpracy ze służbami dyktatury rozszczelnić naszą granicę robi krzywdę prawdziwym uchodźcom - ludziom których nie stać na przeloty i którzy uciekają przed dyktaturą zamiast powierzać się jej za spore pieniądze.
krzysztofbosak,Dziękujemy za Waszą służbę!
krzysztofbosak,"O potencjalnych problemach politycznych i prawnych nawet nie ma co wspominać.

Każdego kto dziś postuluje umiędzynarodowienie ochrony polskich granic należy traktować jak szkodnika. 

Suwerenne państwo samo strzeże swych granic w czasie pokoju."
krzysztofbosak,"Politycy centrolewicowej opozycji, którzy mantrują w mediach o włączaniu UE w ochronę polskiej granicy chyba zupełnie nie wiedzą o czym mówią. UE, w odróżnieniu od NATO, nie ma struktury dowódczej zdolnej operacyjnie zarządzać współpracą różnych służb z różnych państw."
krzysztofbosak,Aktywiści lewicowi całkowicie oderwani od rzeczywistości
krzysztofbosak,Widzę że w akcję obrony granicy zostały włączone zwarte pododdziały prewencji @PolskaPolicja. Dobra decyzja! Dokładnie to sugerowałem podczas debaty w Sejmie. To formacja przygotowana do konfrontacji z agresywnym tłumem bez broni. Żołnierze nie do tego są szkoleni i wyposażeni.
krzysztofbosak,To nie czas na trolling
krzysztofbosak,⬇️
krzysztofbosak,"To może dłużej trwać i będzie trwało. Presja migracyjna na nasze granice była wcześniej (po prostu media jej nie pokazywały) i będzie w przyszłości. Jeśli chcemy porządku i bezpieczeństwa w państwie to trzeba do tego przywyknąć, a nie się rozczulać nad każdym kto krzyczy."
krzysztofbosak,"Dzień dobry, za chwilę porozmawiam z @Karol_Gac w programie @siodma9_pl"
krzysztofbosak,"„Szpital w Pszczynie i amnezja wśród dziennikarzy”

https://t.co/yw93aiiPJy https://t.co/thJsRwNY2A"
krzysztofbosak,"Mam nadzieję, że pomogłem"
krzysztofbosak,"Kilkudziesięciu sprawiedliwych, którzy wbrew mediom i władzom obozu rządzącego cierpliwie i skutecznie naciskali na rozszerzenie prawnej ochrony życia na prawie wszystkie dzieci, których rozwój nie zagraża zdrowiu i życiu mamy.

To dzięki nam dziś sytuacja zmienia się także w USA"
krzysztofbosak,"Nie będę wchodził w detale bo to lekarze powinni orać proaborcyjnych demagogów, którzy wprowadzają w błąd opinię publiczną w sprawach medycznych, a nie posłowie.

Właśnie…

Gdzie się podziały stowarzyszenia lekarzy katolickich i medyczni konsultanci organizacji prolife?"
krzysztofbosak,Gdyby ktoś chciał zająć się fact-checkingiem w kontekście debaty o aborcji to dziś w „Śniadaniu Rymanowskiego” dwóch polityków optujących za zawężeniem prawnej ochrony życia dzieci nienarodzonych wypowiedziało dwie ostre i fałszywe tezy na temat praktyki leczenia zagrożonej ciąży
