author,content
jordanbpeterson,"Alumni and donors to McGill: this is what the institution you are supporting now values: 
https://t.co/UXjSUwPLNl"
jordanbpeterson,"The epidemic of mandatory politically correct stupidity continues: Douglas Murray takes on the ""beauty"" of obesity 
https://t.co/9wnIJZefMg"
jordanbpeterson,"You want someone to contend with.

From 'Who Dare Say He Believes in God' https://t.co/Sf9omp8U10"
jordanbpeterson,"We are now establishing a precedent for political prisoners in Canada. If you think Tamara Lich deserves jail for accepting an award from a legitimate albeit political organization you should think again, sunshine: 
https://t.co/4yV7EbLPo3"
jordanbpeterson,It's in responsibility that most people find the meaning that sustains them through life. https://t.co/LbFzT5UYjZ
jordanbpeterson,The Problem | Why Universities Need Viewpoint Diversity | Heterodox Academy https://t.co/2I1t4N8FUt via @YouTube
jordanbpeterson,"It seems to be that you get more courageous, which is way better than being less frightened because there are lots of things to be frightened about.

So if you're courageous, that really does the trick. (5/5)"
jordanbpeterson,"And then, you can deconstruct it into smaller problems and then figure out how to approach those smaller problems. 

It doesn't seem to me that you get less frightened. (4/5)"
jordanbpeterson,"And then, if you don't speak of it, it's way bigger than it should be. As soon as you start talking about it, you've cut it down to size.

You're not as afraid of as many things as you think. And you're braver than you know and more capable. (2/5)"
jordanbpeterson,"If someone's anxious about something, and it's getting in their way, you take what they're anxious about, and you define it.

Because that already delimits it. One of the problems with being anxious about something is you won't speak of it. It's like Voldemort. (1/5)"
jordanbpeterson,CTV spreads false accusations of hate in the typical corrupt legacy media manner: https://t.co/G03t51xapU
jordanbpeterson,We're going to put a stop to this - https://t.co/W9xFfeleLO
jordanbpeterson,https://t.co/nObReHUO4h
jordanbpeterson,"Do what is meaningful, not what is expedient.

From the 12 Rules for Life Tour - Sydney lecture. https://t.co/JUFZhpVVTn"
jordanbpeterson,Beyond Order playing cards are now available for pre-order -  https://t.co/tDt6af9rnJ https://t.co/GLmfnOzvho
jordanbpeterson,"My YouTube channel has now hit 5,000,000 subscribers. Thank you all for your ongoing support. I am nothing but grateful for the opportunities that have opened up to me because of you. I can confirm some very exciting projects and content coming soon. Take care, and keep striving. https://t.co/KYLEtOhynl"
jordanbpeterson,"I believe that if you turn around and confront the vulnerability, that's part and parcel of life, you'll find within yourself a strength that will transcend that.

The sad thing is that there are many people who have not heard an encouraging word in their lives. https://t.co/8ASVYfxZxm"
jordanbpeterson,Maybe he just likes kids https://t.co/d4TTQjKTX9 via @MailOnline and maybe not too.
jordanbpeterson,!
jordanbpeterson,Everything makes everyone special.
jordanbpeterson,"Kansas teacher wins federal case, will not be forced to use students' preferred pronouns | The Post Millennial https://t.co/aEPqmYy9WE"
jordanbpeterson,Me too. If you dislike cars and find comedy offensive then I don't want to play your game.
jordanbpeterson,The point is undeserved moral stature.
jordanbpeterson,I'm shocked. Those pesky Indians keep wanting prosperity.
jordanbpeterson,Fun at Twitter.
jordanbpeterson,Such scandals are now a dime a dozen.
jordanbpeterson,The very definition of an out-of-touch central Canadian elitist. Publishing where else but the @globeandmail
jordanbpeterson,I've been torn between the responsibility I feel to stay informed and provide value to my subscribers and my observation that Twitter is unacceptably toxic.
jordanbpeterson,Utterly well deserved and perhaps a turning point. Maybe the woke moralizing of the corporate elite will slow....
jordanbpeterson,Confessions of a Social-Justice Meme Maker https://t.co/sS9QpGLrFu
jordanbpeterson,"Yes, I think so. I didn't watch TV news for twenty years. Preferring to read magazines like The Economist. But I felt I had a moral obligation to stay attuned to the public pulse once I became well known. But I think that Twitter is far more damaging to me than useful."
jordanbpeterson,Do you have evidence for that? Not criticizing; genuinely curious.
jordanbpeterson,And I plan to write an article on the technical reasons that Twitter is maddening us all very soon. Bye for now.
jordanbpeterson,"So I told my staff to change my password, to keep me from temptation, and am departing once again. If I have something to say I'll write an article or make a video. If the issue is not important enough to justify that then perhaps it would be best to just let it go."
jordanbpeterson,"I recently stopped accessing Twitter for three weeks as an experiment. I had some of my staff post video links etc.  It was a genuine relief. I started to read &amp; write more. I started using it again, a few days ago, and I would say that my life got worse again almost instantly."
jordanbpeterson,Since it's been blocked perhaps this will refresh everyone's memory https://t.co/lYTgXEnEU6
jordanbpeterson,Might hit five million YouTube subscribers this week. Now it's time to apply for a Canadian content federal government media subsidy. What do you think @JustinTrudeau ? I have 4x the subscribers of @CBC and wouldn't need one tenth of they cost. How about a cool 100 million?
jordanbpeterson,"Rage away, panderers. And tell me you believe that such images are not conscious and cynical manipulation by the oh-so virtuous politically correct."
jordanbpeterson,"We met in secret, in the dark, in an alley and discussed many, many dark and conservative matters..."
jordanbpeterson,Pay @CBC to lie and then believe the lies. You can't make this up @JustinTrudeau
jordanbpeterson,"""academics"""
jordanbpeterson,"""dangerously close"" to the misinformation he would like to define and make illegal"
jordanbpeterson,You and your facts @ggreenwald
jordanbpeterson,"It's a conscious progressive attempt to manipulate &amp; retool the notion of beauty, reliant on the idiot philosophy that such preferences are learned &amp; properly changed by those who know better (see https://t.co/RLOu4wlNM6)(https://t.co/tUzihxdXOl) but don't let the facts stop you."
jordanbpeterson,Any other candidates interested? I can't promise anything immediately as my tour to Europe is pending but I will make every effort @JeanCharest_ @LeslynLewis @ScottAAitchison @Roman_Baber @patrickbrownont
jordanbpeterson,The comments on the long-form YouTube conversation I had with federal Conservative Leadership Candidate @PierrePoilievre are a reassuringly positive exception to the toxic brew that online political dialog so often generates https://t.co/KKq5Fler1B via @YouTube
jordanbpeterson,"You can be both assertive and happy, as well as anxious and depressed. They are two separate emotional systems. 

From the 12 Rules for Life tour at the Brisbane show. https://t.co/9epKE1A4wK"
jordanbpeterson,"You really are quite something, aren't you: a real bad-faith player, according to the @triggerpod boys: https://t.co/lg3h1PQWSs"
jordanbpeterson,"""and have all kinds of advice"" I'll just bet they do..."
jordanbpeterson,Glad to do it. Perhaps long form might become the platform of choice for competent political actors @PierrePoilievre
jordanbpeterson,Sorry. Not beautiful. And no amount of authoritarian tolerance is going to change that.
jordanbpeterson,"And congratulations on capturing an audience motivated to spew so consistently the corrosive and personal vitriol that makes up the comments on this video clip. A likely epitaph for you: ""Eaten by his own children"" @dpakman"
jordanbpeterson,I was speaking of the unacceptable demoralization of young people. I've seen it all over the world. And this cynical dismissal is all you can muster? How utterly pathetic https://t.co/Pvyh3xa0qR @dpakman How do you think endless apocalyptic catastrophizing affects children?
jordanbpeterson,God yes. Enough moral corporations. I trusted them a lot more when they were unashamedly driven by profit.
jordanbpeterson,"""pessimistic anarchist"""
jordanbpeterson,"Wow, @ProfDaveAndress, you're really quite a piece of work. Do you have any other vicious innuendo to disseminate today, or do you feel you've done your job? @RichardDawkins"
jordanbpeterson,Wake up woke CEOs and stop enabling a fifth column within. Clue in.
jordanbpeterson,Will this never stop? Not until we stop it.
jordanbpeterson,"And not a moment too soon. How many children do we need to sacrifice to our narcissistic delusions of tolerance? See Disney exec claims her children are trans and ""pansexual"": https://t.co/klCCjgfcSH Now imagine what she must be like."
jordanbpeterson,"You forgot ""faux-virtue-signaling, uninformed, and arrogant."""
jordanbpeterson,Oh look @OmarAlghabra decries mass murder. How admirable and magnificent.
jordanbpeterson,And @NYMag for Antifa? Crickets...
jordanbpeterson,Because this is definitely the major problem confronting Canadians @globeandmail strikes again.
jordanbpeterson,"Really? And during that critical period of social development, requiring peers, between the ages of two and four? Imagine that.... Wait until we see what this has done to their ability to play well with others (the sine qua non of social ability, by the way)."
jordanbpeterson,Dear @DennisMcKenna4 shall we talk about this during one of my podcasts?
jordanbpeterson,Who do you think she thinks she is talking to? A genuine question. She was a prosecutor. This cannot be what she is like when the facade comes down.
jordanbpeterson,"This would never happen. Oh, wait. It's happening. Elementary school teachers hide 'Gender and Sexuality' clubs from parents, by @SwipeWright https://t.co/oCD59HOJXP"
jordanbpeterson,"""far right"" you absolute bloody bastards @NPR https://t.co/mQYJGHO290"
jordanbpeterson,How appalling can you get? No redemption for the basket of undesirables.
jordanbpeterson,"One per cent of hyperviolent young males commit two-thirds of all violent crimes (a Pareto distribution/power law phenomenon) (https://t.co/yMeEO4UuoE). But, hey! Lock 'em all down! What does innocence matter, when safety is at hand?!"
jordanbpeterson,Chicago young people! Defy the curfew! Insist upon the presumption of innocence and your rights to mobility and association!
jordanbpeterson,"And the Chicago mayor suffers from the progressive delusion that the small percentage who are violent and exploitative are victims. So it would be unfair to merely punish the ""guilty."" We'll just punish everyone indiscriminately instead. Chicago young people: defy the curfew!"
jordanbpeterson,"It's actually what they substitute for thinking. But hey, what's freedom for the innocent, law-abiding young worth anyway? We already stole two years of their lives with the lockdown. Lock 'em down again. Punish the 99.9% who are innocent, to (not) stop the violent minority."
jordanbpeterson,"I ask, again: you're a professor, at a major institution. You just wrote a public piece. Defend your claim that a categorization system with a base level accuracy of 99.8% (a claim you accept) is not ""reliable."""
jordanbpeterson,My conversation with @PierrePoilievre is now up on YouTube. Two unscripted hours. No edits. He addresses defunding @CBC; he talks unapologetically about the trucker convoy; he discusses what must be done about Canadian energy policy.
jordanbpeterson,"""'If you are not doing anything wrong, you have nothing to worry about"" said every tyrant everywhere and always.  https://t.co/V7OS38KtIt"
jordanbpeterson,"In part biological, because some of the variance is environmental."
jordanbpeterson,"Do you believe that the differences in temperament and interest between men and women are biological? Do you know those differences maximize in the most egalitarian societies? What exactly is your point, other than noting publicly how tolerant you are, hypothetically?"
